datetime,temperature_100m,windspeed_100m,pressure_100m,precipitationrate_0m
2010-07-29 12:00:00,298.16736,1.7426071,97700.43,0.0
2010-07-29 13:00:00,299.6811,0.8911438,97703.18,0.0
2010-07-29 14:00:00,300.91403,2.459793,97691.27,0.0
2010-07-29 15:00:00,302.47656,3.152565,97673.875,0.0
2010-07-29 16:00:00,303.11136,4.245125,97632.68,0.0
2010-07-29 17:00:00,303.87128,3.6683273,97590.56,0.0
2010-07-29 18:00:00,304.70444,3.75988,97528.305,0.0
2010-07-29 19:00:00,305.43686,2.9480896,97493.516,0.0
2010-07-29 20:00:00,305.8672,1.8341599,97413.86,0.0
2010-07-29 21:00:00,304.05438,5.627617,97373.58,5.493347
2010-07-29 22:00:00,304.98215,4.898224,97383.65,0.0
2010-07-29 23:00:00,305.59558,3.552353,97333.3,0.0
2010-07-30 00:00:00,303.21207,4.998932,97354.35,0.0
2010-07-30 01:00:00,302.34534,2.7192001,97378.16,0.0
2010-07-30 02:00:00,302.29346,3.3143082,97379.07,0.0
2010-07-30 03:00:00,301.66785,3.042694,97382.734,0.0
2010-07-30 04:00:00,300.90488,5.3651505,97331.46,0.0
2010-07-30 05:00:00,300.88962,5.899231,97363.51,0.0
2010-07-30 06:00:00,300.22736,8.594009,97376.33,0.0
2010-07-30 07:00:00,299.8459,9.49736,97353.44,0.0
2010-07-30 08:00:00,299.1531,9.186073,97356.18,0.0
2010-07-30 09:00:00,298.29248,7.834099,97377.24,0.0
2010-07-30 10:00:00,298.2345,10.315254,97380.91,0.0
2010-07-30 11:00:00,297.57227,10.193184,97442.24,0.0
2010-07-30 12:00:00,297.07785,8.502457,97443.16,0.0
2010-07-30 13:00:00,297.64246,7.061981,97490.766,0.0
2010-07-30 14:00:00,298.7106,6.1677933,97506.33,0.0
2010-07-30 15:00:00,299.60785,5.639824,97484.36,0.0
2010-07-30 16:00:00,300.38605,4.3824615,97457.81,0.0
2010-07-30 17:00:00,301.1246,4.0742188,97441.33,0.0
2010-07-30 18:00:00,301.67395,3.6378098,97401.96,0.0
2010-07-30 19:00:00,302.24158,3.2258072,97358.93,0.0
2010-07-30 20:00:00,302.56815,3.2685318,97320.48,0.0
2010-07-30 21:00:00,302.5559,4.6449203,97326.88,0.0
2010-07-30 22:00:00,302.71768,2.954193,97323.22,0.0
2010-07-30 23:00:00,302.7604,2.4658966,97324.14,0.0
2010-07-31 00:00:00,302.33923,3.5309906,97316.81,0.0
2010-07-31 01:00:00,302.0005,4.6082916,97345.195,0.0
2010-07-31 02:00:00,300.7767,6.640831,97367.17,0.0
2010-07-31 03:00:00,300.33417,7.654045,97354.35,0.0
2010-07-31 04:00:00,299.7757,7.8279953,97319.56,0.0
2010-07-31 05:00:00,299.04324,8.740501,97321.39,0.0
2010-07-31 06:00:00,298.10327,9.387497,97345.195,0.0
2010-07-31 07:00:00,297.8103,9.982605,97342.45,0.0
2010-07-31 08:00:00,296.91916,10.147408,97364.42,0.0
2010-07-31 09:00:00,296.0097,8.124031,97366.25,0.0
2010-07-31 10:00:00,295.60382,6.195259,97396.47,0.0
2010-07-31 11:00:00,294.95987,5.2644424,97440.414,0.0
2010-07-31 12:00:00,294.731,4.0620117,97438.58,0.0
2010-07-31 13:00:00,294.7676,3.228859,97459.64,0.0
2010-07-31 14:00:00,295.82965,3.2258072,97455.06,0.0
2010-07-31 15:00:00,296.7208,4.333626,97412.945,0.0
2010-07-31 16:00:00,298.68924,3.799553,97348.86,0.0
2010-07-31 17:00:00,299.43692,4.7578354,97304.0,0.0
2010-07-31 18:00:00,300.58444,5.911438,97219.766,0.0
2010-07-31 19:00:00,298.11853,9.070099,97213.36,2.5635376
2010-07-31 20:00:00,297.0626,5.923645,97163.914,3.2960205
2010-07-31 21:00:00,298.5122,5.453659,97187.72,0.0
2010-07-31 22:00:00,296.84592,6.53096,97144.69,35.15735
2010-07-31 23:00:00,296.66586,4.660179,97176.734,2.5635376
2010-08-01 00:00:00,296.6445,3.946045,97218.84,0.0
2010-08-01 01:00:00,295.64655,6.347847,97200.54,175.42041
2010-08-01 02:00:00,294.81644,5.1240616,97288.43,21.607117
2010-08-01 03:00:00,293.98328,7.455673,97246.31,3.6622314
2010-08-01 04:00:00,293.5896,7.89209,97201.45,0.36621094
2010-08-01 05:00:00,293.00058,7.7974777,97213.36,0.0
2010-08-01 06:00:00,292.88156,6.4363556,97229.836,0.0
2010-08-01 07:00:00,292.78696,5.7954636,97240.82,0.0
2010-08-01 08:00:00,292.53058,5.404831,97255.47,0.0
2010-08-01 09:00:00,292.54584,5.1271133,97295.76,0.0
2010-08-01 10:00:00,292.18268,5.142372,97344.28,0.0
2010-08-01 11:00:00,291.98126,4.6815414,97416.61,0.0
2010-08-01 12:00:00,292.08807,3.5431976,97401.96,0.0
2010-08-01 13:00:00,292.43903,3.5431976,97431.26,0.0
2010-08-01 14:00:00,292.85715,3.3784027,97479.78,0.0
2010-08-01 15:00:00,293.2722,2.4018097,97464.22,0.0
2010-08-01 16:00:00,295.04227,2.3163528,97490.766,0.0
2010-08-01 17:00:00,295.9334,2.941986,97470.625,0.0
2010-08-01 18:00:00,296.77573,3.2013931,97476.12,0.0
2010-08-01 19:00:00,297.2701,4.1871414,97450.484,0.0
2010-08-01 20:00:00,298.1704,3.9277344,97448.66,0.0
2010-08-01 21:00:00,297.89575,5.380417,97432.17,0.0
2010-08-01 22:00:00,298.46338,3.5157318,97486.19,0.0
2010-08-01 23:00:00,297.88965,4.699852,97507.25,0.0
2010-08-02 00:00:00,298.09412,6.3692093,97506.33,0.0
2010-08-02 01:00:00,297.00766,7.5258636,97527.39,0.0
2010-08-02 02:00:00,296.12262,6.869713,97578.664,0.0
2010-08-02 03:00:00,295.31387,7.57164,97569.51,0.0
2010-08-02 04:00:00,294.5631,6.9460144,97601.55,0.0
2010-08-02 05:00:00,294.19385,5.9572144,97608.875,0.0
2010-08-02 06:00:00,293.99854,5.73748,97665.64,1.4649048
2010-08-02 07:00:00,293.92224,6.186104,97689.445,2.9297485
2010-08-02 08:00:00,293.82153,5.3010635,97700.43,0.36621094
2010-08-02 09:00:00,293.41257,4.504532,97758.11,43.946655
2010-08-02 10:00:00,293.19284,2.459793,97837.766,12.817749
2010-08-02 11:00:00,293.0311,4.318367,97865.234,4.0284424
2010-08-02 12:00:00,293.16232,3.3600845,97896.36,0.0
2010-08-02 13:00:00,293.5957,2.8626328,97937.56,0.0
2010-08-02 14:00:00,294.52344,2.9725037,97969.6,0.0
2010-08-02 15:00:00,295.085,2.722252,97981.51,0.0
2010-08-02 16:00:00,295.98834,2.4201202,97958.62,0.0
2010-08-02 17:00:00,296.8093,1.9501343,97943.97,0.0
2010-08-02 18:00:00,297.5448,1.9013062,97973.266,0.0
2010-08-02 19:00:00,298.52747,0.53712463,97917.42,0.0
2010-08-02 20:00:00,298.9578,2.0081177,97895.445,0.0
2010-08-02 21:00:00,299.61395,2.3743439,97856.99,0.0
2010-08-02 22:00:00,299.72687,2.7680283,97895.445,0.0
2010-08-02 23:00:00,300.27008,1.8829956,97880.8,0.0
2010-08-03 00:00:00,299.87335,3.8880615,97876.22,0.0
2010-08-03 01:00:00,299.73602,3.1342545,97915.586,0.0
2010-08-03 02:00:00,299.00662,3.9674072,97929.32,0.0
2010-08-03 03:00:00,298.83572,2.6245956,97966.86,0.0
2010-08-03 04:00:00,298.5,2.4506378,97933.9,0.0
2010-08-03 05:00:00,298.32605,3.0518494,97909.18,0.0
2010-08-03 06:00:00,298.02393,2.7924423,97932.984,0.0
2010-08-03 07:00:00,297.26096,3.659172,97922.91,0.0
2010-08-03 08:00:00,297.10532,3.4424896,97953.125,0.0
2010-08-03 09:00:00,297.00156,3.2807388,97958.62,0.0
2010-08-03 10:00:00,296.96494,2.6764755,97959.53,0.0
2010-08-03 11:00:00,296.7971,3.3814545,97998.91,0.0
2010-08-03 12:00:00,296.3393,2.82296,98024.54,0.0
2010-08-03 13:00:00,296.98935,3.0457458,98033.695,0.0
2010-08-03 14:00:00,298.10022,2.240059,98023.625,0.0
2010-08-03 15:00:00,298.91507,3.2502213,98008.055,0.0
2010-08-03 16:00:00,299.8703,2.2461624,97972.35,0.0
2010-08-03 17:00:00,301.2009,3.0396423,97940.305,0.0
2010-08-03 18:00:00,302.22632,3.399765,97895.445,0.0
2010-08-03 19:00:00,302.8245,3.1800308,97848.75,0.0
2010-08-03 20:00:00,303.02896,4.022339,97781.914,0.0
2010-08-03 21:00:00,302.24768,6.6438828,97729.73,0.0
2010-08-03 22:00:00,302.3789,5.4719696,97792.91,0.0
2010-08-03 23:00:00,302.47656,6.115906,97745.3,0.0
2010-08-04 00:00:00,299.40945,3.106781,97772.76,0.7324219
2010-08-04 01:00:00,298.53052,3.4333344,97805.72,0.7324219
2010-08-04 02:00:00,299.52545,3.0854187,97801.14,0.0
2010-08-04 03:00:00,299.41556,4.00708,97778.25,0.0
2010-08-04 04:00:00,298.68008,3.723259,97734.305,0.0
2010-08-04 05:00:00,298.44202,4.9501038,97715.08,0.0
2010-08-04 06:00:00,298.2467,7.953125,97694.02,0.0
2010-08-04 07:00:00,297.72485,7.834099,97688.53,0.0
2010-08-04 08:00:00,297.557,7.730339,97686.695,0.0
2010-08-04 09:00:00,296.67197,7.608261,97698.6,0.0
2010-08-04 10:00:00,296.71774,8.120972,97741.63,0.0
2010-08-04 11:00:00,296.62924,8.090454,97772.76,0.0
2010-08-04 12:00:00,296.73605,6.143379,97763.6,0.0
2010-08-04 13:00:00,297.94763,5.0416565,97798.39,0.0
2010-08-04 14:00:00,298.77164,4.193245,97784.664,0.0
2010-08-04 15:00:00,300.3647,4.034546,97759.94,0.0
2010-08-04 16:00:00,301.53967,3.7934494,97734.305,0.0
2010-08-04 17:00:00,303.10526,4.095581,97652.82,0.0
2010-08-04 18:00:00,304.12152,4.516739,97575.914,0.0
2010-08-04 19:00:00,304.85397,5.9328003,97529.22,0.0
2010-08-04 20:00:00,305.30258,5.4719696,97443.16,0.0
2010-08-04 21:00:00,305.57727,4.776146,97425.766,0.0
2010-08-04 22:00:00,305.74817,2.6490097,97459.64,0.0
2010-08-04 23:00:00,296.7391,5.133217,97493.516,117.1911
2010-08-05 00:00:00,296.3637,11.334572,97556.69,3.6622314
2010-08-05 01:00:00,298.80826,7.4373627,97441.33,0.0
2010-08-05 02:00:00,299.99237,7.2695084,97436.75,0.0
2010-08-05 03:00:00,300.46844,7.2939224,97422.1,0.0
2010-08-05 04:00:00,299.4003,6.988739,97407.45,0.0
2010-08-05 05:00:00,299.18973,7.0711365,97378.16,0.0
2010-08-05 06:00:00,298.15515,5.4841766,97403.79,0.0
2010-08-05 07:00:00,298.20703,7.2054214,97406.54,0.0
2010-08-05 08:00:00,298.18872,8.706932,97389.14,0.0
2010-08-05 09:00:00,297.97815,7.6998215,97378.16,0.0
2010-08-05 10:00:00,297.8805,7.7089767,97388.23,0.0
2010-08-05 11:00:00,297.77368,8.50856,97423.94,0.0
2010-08-05 12:00:00,297.84692,6.5126495,97412.03,0.0
2010-08-05 13:00:00,298.55798,5.517746,97419.36,0.0
2010-08-05 14:00:00,300.01984,5.4994354,97402.875,0.0
2010-08-05 15:00:00,301.5122,5.862602,97403.79,0.0
2010-08-05 16:00:00,302.83365,5.9572144,97390.97,0.0
2010-08-05 17:00:00,304.0208,5.5269012,97327.8,0.0
2010-08-05 18:00:00,304.95163,5.233925,97278.36,0.0
2010-08-05 19:00:00,305.6139,4.699852,97186.805,0.0
2010-08-05 20:00:00,305.91602,3.7446213,97134.62,0.0
2010-08-05 21:00:00,299.5987,7.284767,97290.266,331.06482
2010-08-05 22:00:00,296.10736,9.109772,97436.75,172.85681
2010-08-05 23:00:00,296.04633,7.889038,97313.15,1.8311157
2010-08-06 00:00:00,296.69028,6.769005,97290.266,0.0
2010-08-06 01:00:00,296.71774,5.7741013,97353.44,0.0
2010-08-06 02:00:00,296.61703,5.032501,97352.516,0.0
2010-08-06 03:00:00,296.75436,6.72628,97328.72,0.0
2010-08-06 04:00:00,296.1043,6.3508987,97283.85,0.0
2010-08-06 05:00:00,296.0036,7.0345154,97232.58,0.0
2010-08-06 06:00:00,296.21722,7.9500732,97249.06,0.0
2010-08-06 07:00:00,297.0809,8.532974,97229.836,0.0
2010-08-06 08:00:00,296.7269,8.124031,97228.92,0.0
2010-08-06 09:00:00,295.95172,7.6845627,97232.58,0.0
2010-08-06 10:00:00,296.0158,7.0955505,97265.54,0.0
2010-08-06 11:00:00,295.71674,4.6571274,97297.586,0.0
2010-08-06 12:00:00,295.1155,2.6245956,97301.25,0.0
2010-08-06 13:00:00,296.11652,2.3194046,97324.14,0.0
2010-08-06 14:00:00,296.92526,2.6642685,97359.84,0.0
2010-08-06 15:00:00,298.60684,2.8565292,97357.09,0.0
2010-08-06 16:00:00,300.88962,1.6418991,97321.39,0.0
2010-08-06 17:00:00,302.22937,2.4018097,97272.87,0.0
2010-08-06 18:00:00,303.23038,2.3468704,97239.91,0.0
2010-08-06 19:00:00,304.12762,2.3194046,97144.69,0.0
2010-08-06 20:00:00,304.60373,2.5055695,97091.586,0.0
2010-08-06 21:00:00,300.42267,3.5554047,97141.94,0.0
2010-08-06 22:00:00,300.99948,3.4913177,97103.484,0.0
2010-08-06 23:00:00,301.6648,1.0742493,97164.83,0.0
2010-08-07 00:00:00,300.79196,2.7039413,97192.3,0.0
2010-08-07 01:00:00,300.57834,2.8687363,97224.34,0.0
2010-08-07 02:00:00,300.09613,2.7924423,97256.39,0.0
2010-08-07 03:00:00,299.6109,1.5198212,97258.22,0.0
2010-08-07 04:00:00,298.44202,5.8778687,97266.45,0.0
2010-08-07 05:00:00,298.60074,3.8270187,97252.73,0.0
2010-08-07 06:00:00,297.78894,2.917572,97266.45,0.0
2010-08-07 07:00:00,297.40744,3.622551,97267.375,0.0
2010-08-07 08:00:00,297.19992,3.6378098,97283.85,0.0
2010-08-07 09:00:00,296.67502,2.9633484,97321.39,0.0
2010-08-07 10:00:00,296.86118,5.7832565,97360.76,0.0
2010-08-07 11:00:00,297.16635,8.474991,97401.05,0.0
2010-08-07 12:00:00,296.20807,7.406845,97426.68,0.0
2010-08-07 13:00:00,296.17145,6.506546,97444.08,0.0
2010-08-07 14:00:00,297.30978,6.009094,97470.625,0.0
2010-08-07 15:00:00,298.74112,5.578781,97472.45,0.0
2010-08-07 16:00:00,299.50104,4.712059,97450.484,0.0
2010-08-07 17:00:00,300.4837,4.538101,97469.71,0.0
2010-08-07 18:00:00,301.26193,3.6744308,97433.086,0.0
2010-08-07 19:00:00,301.88452,3.6927414,97420.27,0.0
2010-08-07 20:00:00,302.39722,3.1434097,97392.805,0.0
2010-08-07 21:00:00,302.65054,3.1708755,97370.83,0.0
2010-08-07 22:00:00,302.8123,2.4964142,97377.24,0.0
2010-08-07 23:00:00,302.71158,3.0274353,97398.3,0.0
2010-08-08 00:00:00,302.3728,4.9409485,97403.79,0.0
2010-08-08 01:00:00,302.05542,3.5096283,97435.836,0.0
2010-08-08 02:00:00,301.65564,3.5920258,97458.73,0.0
2010-08-08 03:00:00,301.06662,3.5279388,97491.69,0.0
2010-08-08 04:00:00,300.5875,3.4974213,97465.13,0.0
2010-08-08 05:00:00,299.14395,5.618454,97453.234,0.0
2010-08-08 06:00:00,298.54883,4.3366776,97466.97,0.0
2010-08-08 07:00:00,297.7218,5.792412,97503.586,0.0
2010-08-08 08:00:00,297.3586,4.0162354,97513.66,0.0
2010-08-08 09:00:00,297.68518,2.7771835,97552.11,0.0
2010-08-08 10:00:00,296.78793,1.7151413,97611.625,0.0
2010-08-08 11:00:00,296.11957,0.729393,97647.33,0.0
2010-08-08 12:00:00,296.41254,0.41810608,97668.39,0.0
2010-08-08 13:00:00,296.93137,0.9704895,97699.516,0.0
2010-08-08 14:00:00,297.911,2.2919388,97726.06,0.0
2010-08-08 15:00:00,298.8174,2.5025177,97708.67,0.0
2010-08-08 16:00:00,299.9466,2.3499222,97678.45,0.0
2010-08-08 17:00:00,301.06662,2.7680283,97631.766,0.0
2010-08-08 18:00:00,302.05847,2.5543976,97589.65,0.0
2010-08-08 19:00:00,302.55286,2.8443222,97555.77,0.0
2010-08-08 20:00:00,302.04626,3.2746353,97535.63,0.0
2010-08-08 21:00:00,301.89062,3.7415695,97526.48,0.0
2010-08-08 22:00:00,302.54065,2.0477905,97532.88,0.0
2010-08-08 23:00:00,302.77567,1.8982544,97514.57,0.0
2010-08-09 00:00:00,302.62613,2.3194046,97540.21,0.0
2010-08-09 01:00:00,301.9425,4.019287,97570.42,0.0
2010-08-09 02:00:00,301.52136,3.2929459,97587.81,0.0
2010-08-09 03:00:00,301.19785,2.4079132,97585.984,0.0
2010-08-09 04:00:00,299.6994,0.61647034,97600.63,0.0
2010-08-09 05:00:00,299.73297,0.7232895,97597.89,0.0
2010-08-09 06:00:00,300.06256,1.7029343,97617.12,0.0
2010-08-09 07:00:00,299.58954,2.548294,97639.086,0.0
2010-08-09 08:00:00,299.66583,3.3845062,97640.0,0.0
2010-08-09 09:00:00,297.95068,1.705986,97679.375,0.0
2010-08-09 10:00:00,297.62415,1.2848282,97727.9,0.0
2010-08-09 11:00:00,297.7218,0.582901,97748.04,0.0
2010-08-09 12:00:00,297.0565,0.5676422,97795.65,0.0
2010-08-09 13:00:00,298.02393,0.23194122,97807.55,0.0
2010-08-09 14:00:00,299.55902,0.67446136,97817.625,0.0
2010-08-09 15:00:00,301.00864,1.2817764,97802.97,0.0
2010-08-09 16:00:00,302.0249,1.3763885,97784.664,0.0
2010-08-09 17:00:00,302.62308,0.628685,97741.63,0.0
2010-08-09 18:00:00,303.14493,0.8087387,97727.9,0.0
2010-08-09 19:00:00,303.02286,3.228859,97713.25,0.0
2010-08-09 20:00:00,303.99335,2.536087,97690.36,0.0
2010-08-09 21:00:00,304.5274,2.1698685,97660.15,0.0
2010-08-09 22:00:00,304.21002,3.6194916,97655.57,0.0
2010-08-09 23:00:00,304.29852,2.5940704,97643.664,0.0
2010-08-10 00:00:00,303.70953,4.5625153,97640.0,0.0
2010-08-10 01:00:00,303.27615,5.3132706,97649.16,0.0
2010-08-10 02:00:00,302.8306,5.3865204,97676.625,0.0
2010-08-10 03:00:00,302.0249,4.2725906,97678.45,0.0
2010-08-10 04:00:00,301.42673,3.9552002,97647.33,0.0
2010-08-10 05:00:00,300.37994,7.458725,97677.54,0.0
2010-08-10 06:00:00,299.21414,8.36512,97646.414,0.0
2010-08-10 07:00:00,298.92117,8.4414215,97682.12,0.0
2010-08-10 08:00:00,298.44812,7.0863953,97686.695,0.0
2010-08-10 09:00:00,297.60583,7.171852,97705.92,0.0
2010-08-10 10:00:00,297.3403,7.2450943,97726.984,0.0
2010-08-10 11:00:00,297.02292,6.97348,97731.56,0.0
2010-08-10 12:00:00,296.9924,5.157631,97769.09,0.0
2010-08-10 13:00:00,298.19788,4.318367,97748.95,0.0
2010-08-10 14:00:00,299.6109,4.776146,97764.516,0.0
2010-08-10 15:00:00,300.93845,4.617447,97774.59,0.0
2010-08-10 16:00:00,302.1836,4.2603836,97724.234,0.0
2010-08-10 17:00:00,303.15714,4.1596756,97675.71,0.0
2010-08-10 18:00:00,303.87128,4.367195,97659.234,0.0
2010-08-10 19:00:00,304.61288,3.9368896,97583.24,0.0
2010-08-10 20:00:00,305.20798,4.141365,97569.51,0.0
2010-08-10 21:00:00,305.36972,4.257332,97527.39,0.0
2010-08-10 22:00:00,305.36667,4.2725906,97536.55,0.0
2010-08-10 23:00:00,305.04318,4.8341293,97509.08,0.0
2010-08-11 00:00:00,304.7899,5.441452,97511.83,0.0
2010-08-11 01:00:00,304.1032,6.247139,97537.46,0.0
2010-08-11 02:00:00,303.35855,8.233894,97532.88,0.0
2010-08-11 03:00:00,302.15613,6.295967,97562.18,0.0
2010-08-11 04:00:00,301.87537,6.939911,97545.7,0.0
2010-08-11 05:00:00,301.5183,7.092499,97530.14,0.0
2010-08-11 06:00:00,300.7889,7.965332,97524.64,0.0
2010-08-11 07:00:00,300.18768,8.029419,97534.72,0.0
2010-08-11 08:00:00,299.25687,8.890045,97521.9,0.0
2010-08-11 09:00:00,298.37183,8.661156,97552.11,0.0
2010-08-11 10:00:00,298.47864,10.327461,97565.84,0.0
2010-08-11 11:00:00,297.84998,9.088409,97563.09,0.0
2010-08-11 12:00:00,297.7279,6.9673767,97569.51,0.0
2010-08-11 13:00:00,298.8815,6.295967,97569.51,0.0
2010-08-11 14:00:00,300.41962,5.7100143,97558.516,0.0
2010-08-11 15:00:00,301.89368,5.7222214,97559.44,0.0
2010-08-11 16:00:00,302.95572,5.166786,97509.99,0.0
2010-08-11 17:00:00,304.06354,4.623558,97461.47,0.0
2010-08-11 18:00:00,304.89975,4.6540756,97394.63,0.0
2010-08-11 19:00:00,305.49792,4.962311,97314.06,0.0
2010-08-11 20:00:00,305.83057,6.2044144,97304.91,0.0
2010-08-11 21:00:00,298.60074,12.152473,97364.42,10.620422
2010-08-11 22:00:00,300.853,5.4353485,97289.34,0.0
2010-08-11 23:00:00,300.81638,5.6001434,97292.09,0.0
2010-08-12 00:00:00,300.4135,5.1637344,97304.91,0.0
2010-08-12 01:00:00,300.64548,3.698845,97302.164,0.0
2010-08-12 02:00:00,300.5478,4.5197906,97275.61,0.0
2010-08-12 03:00:00,300.4074,4.031494,97290.266,0.0
2010-08-12 04:00:00,300.38605,3.9307861,97252.73,0.0
2010-08-12 05:00:00,299.8459,2.5727081,97260.05,0.0
2010-08-12 06:00:00,300.22125,4.1474686,97231.664,0.0
2010-08-12 07:00:00,299.7177,5.035553,97211.52,0.0
2010-08-12 08:00:00,298.9059,5.221718,97203.28,0.0
2010-08-12 09:00:00,298.66177,6.4241486,97204.2,0.0
2010-08-12 10:00:00,297.89575,5.4231415,97240.82,0.0
2010-08-12 11:00:00,297.9751,5.7863083,97232.58,0.0
2010-08-12 12:00:00,298.21313,5.331581,97238.99,0.0
2010-08-12 13:00:00,298.06665,5.0538635,97252.73,0.0
2010-08-12 14:00:00,299.4461,4.788353,97249.06,0.0
2010-08-12 15:00:00,301.5702,4.8036118,97241.734,0.0
2010-08-12 16:00:00,303.25784,4.242073,97200.54,0.0
2010-08-12 17:00:00,304.4389,3.3631363,97152.93,0.0
2010-08-12 18:00:00,305.3453,2.57576,97098.0,0.0
2010-08-12 19:00:00,305.92212,3.4302826,97050.39,0.0
2010-08-12 20:00:00,306.41345,3.9765625,96995.45,0.0
2010-08-12 21:00:00,300.94455,7.8524094,97035.734,11.719116
2010-08-12 22:00:00,298.9517,4.2847977,97099.83,0.0
2010-08-12 23:00:00,299.74823,2.4628448,97087.01,0.0
2010-08-13 00:00:00,299.68414,4.00708,97055.875,0.0
2010-08-13 01:00:00,298.84488,5.389572,97072.36,0.0
2010-08-13 02:00:00,299.42776,5.8564987,97001.86,0.0
2010-08-13 03:00:00,299.47357,5.0782776,97013.766,0.0
2010-08-13 04:00:00,300.4593,5.3376846,96973.484,0.0
2010-08-13 05:00:00,299.61395,5.5085907,96944.18,0.0
2010-08-13 06:00:00,299.00967,4.193245,96997.28,0.0
2010-08-13 07:00:00,298.71976,4.675438,97004.61,0.0
2010-08-13 08:00:00,298.8052,3.848381,97042.15,0.0
2010-08-13 09:00:00,298.99747,4.477066,97064.12,0.0
2010-08-13 10:00:00,299.19583,6.704918,97098.0,0.0
2010-08-13 11:00:00,297.7218,6.714073,97141.94,0.0
2010-08-13 12:00:00,296.96188,4.086426,97173.07,0.0
2010-08-13 13:00:00,298.00867,3.735466,97218.84,0.0
2010-08-13 14:00:00,299.37283,4.2115555,97243.57,0.0
2010-08-13 15:00:00,300.86215,3.8087082,97261.875,0.0
2010-08-13 16:00:00,302.1836,4.2085037,97249.06,0.0
2010-08-13 17:00:00,303.22733,4.098633,97236.24,0.0
2010-08-13 18:00:00,304.06964,3.4394379,97198.7,0.0
2010-08-13 19:00:00,303.9781,4.861595,97132.79,0.0
2010-08-13 20:00:00,303.84076,5.050812,97108.984,0.0
2010-08-13 21:00:00,296.50104,9.732353,97379.07,951.07886
2010-08-13 22:00:00,295.79913,9.6408,97418.44,427.015
2010-08-13 23:00:00,296.59567,10.840172,97242.66,0.0
2010-08-14 00:00:00,297.145,6.668297,97289.34,0.0
2010-08-14 01:00:00,296.58957,4.684593,97307.66,0.0
2010-08-14 02:00:00,296.15314,5.9450073,97412.945,0.0
2010-08-14 03:00:00,296.03717,7.3580093,97405.625,0.0
2010-08-14 04:00:00,296.70248,5.7191696,97401.96,0.0
2010-08-14 05:00:00,296.22943,0.79958344,97411.12,0.0
2010-08-14 06:00:00,296.22333,2.499466,97448.66,0.0
2010-08-14 07:00:00,296.55902,3.7141037,97487.11,0.0
2010-08-14 08:00:00,296.72995,3.5462494,97529.22,0.0
2010-08-14 09:00:00,295.82965,3.7385178,97531.97,0.0
2010-08-14 10:00:00,295.45123,5.035553,97600.63,0.0
2010-08-14 11:00:00,295.62518,5.298012,97616.2,0.0
2010-08-14 12:00:00,295.62213,4.9409485,97671.13,0.0
2010-08-14 13:00:00,296.32404,4.919586,97667.47,0.0
2010-08-14 14:00:00,296.90085,4.614395,97692.19,0.0
2010-08-14 15:00:00,297.74927,4.3366776,97704.09,0.0
2010-08-14 16:00:00,299.03104,3.8789062,97707.76,0.0
2010-08-14 17:00:00,300.2365,3.0487976,97675.71,0.0
2010-08-14 18:00:00,300.83774,2.6520615,97613.45,0.0
2010-08-14 19:00:00,300.8652,5.9419556,97590.56,0.0
2010-08-14 20:00:00,301.77466,6.048767,97555.77,0.0
2010-08-14 21:00:00,301.4817,7.443466,97547.53,0.0
2010-08-14 22:00:00,301.1368,7.977539,97554.86,0.0
2010-08-14 23:00:00,300.62106,7.6021576,97596.97,0.0
2010-08-15 00:00:00,298.70145,8.5299225,97611.625,0.0
2010-08-15 01:00:00,298.3871,7.51976,97629.016,0.0
2010-08-15 02:00:00,298.03003,6.2410355,97644.58,0.0
2010-08-15 03:00:00,297.75842,6.6042023,97683.03,0.0
2010-08-15 04:00:00,297.7096,6.3997345,97655.57,0.0
2010-08-15 05:00:00,297.39218,6.2288284,97665.64,0.0
2010-08-15 06:00:00,296.91,5.652031,97650.99,1.8311157
2010-08-15 07:00:00,296.78183,5.221718,97649.16,0.0
2010-08-15 08:00:00,296.3393,5.505539,97651.91,0.0
2010-08-15 09:00:00,295.86627,4.7029037,97646.414,0.0
2010-08-15 10:00:00,295.70453,4.60524,97683.03,0.0
2010-08-15 11:00:00,295.6496,5.2247696,97694.94,0.36621094
2010-08-15 12:00:00,295.60382,4.1749344,97715.99,0.0
2010-08-15 13:00:00,296.3454,4.492325,97709.586,0.36621094
2010-08-15 14:00:00,297.59058,4.9531555,97715.99,0.7324219
2010-08-15 15:00:00,298.24976,4.0162354,97718.74,0.36621094
2010-08-15 16:00:00,299.47052,3.411972,97691.27,0.36621094
2010-08-15 17:00:00,300.20294,4.477066,97616.2,0.0
2010-08-15 18:00:00,301.31686,4.293953,97588.734,0.0
2010-08-15 19:00:00,297.3403,7.296974,97599.72,350.10834
2010-08-15 20:00:00,297.30978,4.25428,97586.91,288.94922
2010-08-15 21:00:00,297.6333,4.0375977,97577.75,8.056885
2010-08-15 22:00:00,298.20093,4.8097153,97602.47,0.0
2010-08-15 23:00:00,297.02902,4.9043274,97599.72,0.0
2010-08-16 00:00:00,296.74216,4.9806213,97568.59,0.0
2010-08-16 01:00:00,297.09006,5.8107224,97580.49,0.0
2010-08-16 02:00:00,296.91,6.1281204,97604.3,0.0
2010-08-16 03:00:00,296.22028,5.5207977,97608.875,0.0
2010-08-16 04:00:00,296.62314,5.7985153,97583.24,0.0
2010-08-16 05:00:00,296.57736,3.189186,97580.49,0.0
2010-08-16 06:00:00,296.4583,2.3163528,97596.055,0.0
